Learning Rate	Train Loss	Test Loss	TrainLoss Interior	TrainLoss Bndry	Trainloss Init	Trainloss Shock	
0.01000000	1.05613806	0.00045043	0.00014605	0.00004659	0.00061547	0.00008626	
0.01000000	0.63853449	0.00035946	0.00014922	0.00001752	0.00033096	0.00009721	
0.01000000	0.60575227	0.00057521	0.00015889	0.00002703	0.00032672	0.00005239	
0.01000000	0.47985135	0.00043504	0.00008706	0.00002243	0.00031222	0.00004196	
0.01000000	0.53049393	0.00050544	0.00007537	0.00002438	0.00034925	0.00003528	
0.01000000	0.53607474	0.00029678	0.00011197	0.00003420	0.00030301	0.00002775	
0.01000000	0.42982680	0.00036560	0.00006265	0.00002101	0.00029014	0.00003003	
0.01000000	0.56415604	0.00027336	0.00006199	0.00002489	0.00036054	0.00002365	
0.01000000	0.42472853	0.00032575	0.00006607	0.00001579	0.00027151	0.00002601	
0.01000000	0.63582866	0.00049662	0.00010418	0.00002264	0.00040785	0.00001539	
0.01000000	2.68438129	0.00385725	0.00036935	0.00323141	0.00266252	0.00009702	
0.01000000	3.70395720	0.00162424	0.00054532	0.00057134	0.00236907	0.00020158	
0.01000000	2.35856934	0.00245495	0.00029987	0.00014704	0.00143008	0.00014110	
0.01000000	1.55745390	0.00072061	0.00023253	0.00009699	0.00118018	0.00005499	
0.01000000	1.44822819	0.00097114	0.00020082	0.00005376	0.00094470	0.00010829	
0.01000000	1.16542363	0.00113161	0.00020438	0.00005076	0.00064010	0.00012822	
0.01000000	0.93736417	0.00068310	0.00015677	0.00011842	0.00046099	0.00012394	
0.01000000	0.67845908	0.00057898	0.00016339	0.00009641	0.00040006	0.00004686	
0.01000000	1.05545392	0.00077925	0.00026290	0.00004203	0.00073130	0.00006543	
0.01000000	2.42464052	0.00190340	0.00014381	0.00006318	0.00145887	0.00015524	
0.01000000	1.96410086	0.00112446	0.00033059	0.00028784	0.00135175	0.00017122	
0.01000000	1.77879619	0.00128919	0.00044986	0.00029238	0.00102749	0.00010528	
0.01000000	1.04173244	0.00147022	0.00026240	0.00007229	0.00059669	0.00006131	
0.01000000	1.14878556	0.00138569	0.00037096	0.00012871	0.00055006	0.00014908	
0.01000000	1.00670935	0.00072932	0.00020924	0.00069397	0.00050561	0.00018051	
0.01000000	0.75183758	0.00082473	0.00013909	0.00015048	0.00037254	0.00012961	
0.01000000	0.65607837	0.00077992	0.00012412	0.00011482	0.00046465	0.00006604	
0.01000000	0.76335193	0.00046391	0.00009314	0.00007741	0.00054308	0.00004466	
0.01000000	0.54782050	0.00028434	0.00006526	0.00002272	0.00031717	0.00003227	
0.01000000	0.67599276	0.00030408	0.00008969	0.00006250	0.00055702	0.00005168	
0.01000000	1.14034130	0.00027659	0.00011873	0.00009687	0.00072297	0.00004559	
0.01000000	0.89255915	0.00037951	0.00007156	0.00007431	0.00070331	0.00003480	
0.01000000	0.77352279	0.00043851	0.00006358	0.00008705	0.00049462	0.00004439	
0.01000000	0.86105683	0.00031860	0.00018422	0.00003894	0.00063158	0.00003095	
0.01000000	0.70525742	0.00019705	0.00006699	0.00002911	0.00043468	0.00002233	
0.01000000	0.52013904	0.00028400	0.00006132	0.00004002	0.00035385	0.00002120	
0.01000000	0.50322894	0.00031786	0.00007152	0.00003469	0.00032369	0.00002615	
0.01000000	0.53027524	0.00019820	0.00005414	0.00003950	0.00036561	0.00004688	
0.01000000	0.51264392	0.00017783	0.00005239	0.00002130	0.00043229	0.00002657	
0.01000000	1.75585245	0.00096428	0.00019619	0.00011991	0.00135018	0.00017128	
0.01000000	1.69035020	0.00167228	0.00027234	0.00024990	0.00095807	0.00021576	
0.01000000	1.08507363	0.00134790	0.00022034	0.00019829	0.00065811	0.00011421	
0.01000000	1.54856117	0.00076949	0.00018198	0.00017566	0.00089934	0.00018385	
0.01000000	0.88515426	0.00093689	0.00018036	0.00011735	0.00051962	0.00006118	
0.01000000	0.65135101	0.00102410	0.00011993	0.00003771	0.00034868	0.00005233	
0.01000000	0.67210193	0.00045958	0.00010955	0.00006461	0.00048407	0.00008185	
0.01000000	1.58372704	0.00167539	0.00060381	0.00008153	0.00078537	0.00022340	
0.01000000	3.22788171	0.00131165	0.00020557	0.00005619	0.00215321	0.00015929	
0.01000000	1.60056007	0.00142523	0.00033734	0.00012032	0.00082016	0.00027855	
0.01000000	1.60215049	0.00183118	0.00034301	0.00008148	0.00094372	0.00017292	
0.01000000	1.12599457	0.00057248	0.00019027	0.00008696	0.00066335	0.00008817	
0.01000000	0.81301895	0.00031470	0.00008609	0.00011359	0.00049471	0.00011853	
0.01000000	0.54297691	0.00037948	0.00006491	0.00005237	0.00031899	0.00005425	
0.01000000	0.58251055	0.00031916	0.00008990	0.00003596	0.00038148	0.00006179	
0.01000000	0.42970733	0.00025882	0.00007428	0.00001082	0.00028425	0.00004240	
0.01000000	0.43179236	0.00025873	0.00018149	0.00001364	0.00026053	0.00003103	
0.01000000	0.76334778	0.00065490	0.00009568	0.00005553	0.00046222	0.00009073	
0.01000000	0.87851741	0.00076036	0.00015598	0.00008367	0.00059139	0.00011096	
0.01000000	0.96066029	0.00106676	0.00014211	0.00004687	0.00060530	0.00004452	
0.01000000	0.76936423	0.00085704	0.00015406	0.00007145	0.00050779	0.00005623	
0.01000000	0.81898591	0.00066891	0.00012766	0.00004590	0.00055417	0.00004235	
0.01000000	0.71695955	0.00062707	0.00008358	0.00001174	0.00043508	0.00002691	
0.01000000	0.58624114	0.00022363	0.00007571	0.00002612	0.00037661	0.00001578	
0.01000000	0.45020323	0.00021643	0.00004294	0.00005566	0.00030784	0.00001751	
0.01000000	0.41847344	0.00023908	0.00005733	0.00006961	0.00029642	0.00001987	
0.01000000	0.46084810	0.00020359	0.00005356	0.00002681	0.00035894	0.00001759	
0.01000000	0.46650764	0.00020753	0.00003715	0.00002322	0.00027836	0.00001873	
0.01000000	2.20090084	0.00113376	0.00031290	0.00007510	0.00185058	0.00021560	
0.01000000	3.07957957	0.00449667	0.00049157	0.00064582	0.00163697	0.00033044	
0.01000000	4.17050417	0.00070894	0.00041044	0.00026316	0.00264489	0.00034744	
0.01000000	3.07094900	0.00185087	0.00038223	0.00032413	0.00194716	0.00018763	
0.01000000	2.19833617	0.00208839	0.00045233	0.00029531	0.00117195	0.00019696	
0.01000000	1.89517089	0.00102795	0.00031288	0.00042335	0.00099526	0.00016041	
0.01000000	1.59947011	0.00073719	0.00033216	0.00031857	0.00128825	0.00046760	
0.01000000	4.22431852	0.00170708	0.00033000	0.00054630	0.00308495	0.00022177	
0.01000000	3.57408888	0.00237733	0.00036043	0.00009577	0.00229908	0.00010931	
0.01000000	2.20435741	0.00188104	0.00035337	0.00011795	0.00139892	0.00010305	
0.01000000	1.96755721	0.00097420	0.00021890	0.00011963	0.00137838	0.00005581	
0.01000000	1.73222132	0.00056334	0.00014144	0.00012194	0.00128702	0.00005931	
0.01000000	1.35502632	0.00060379	0.00009175	0.00002991	0.00095086	0.00005380	
0.01000000	0.94082072	0.00063358	0.00011076	0.00002613	0.00063713	0.00002420	
0.01000000	0.76582417	0.00047732	0.00011631	0.00003319	0.00046567	0.00001997	
0.01000000	0.51608394	0.00032524	0.00007875	0.00006028	0.00035552	0.00002314	
0.01000000	0.44666777	0.00026243	0.00006116	0.00007681	0.00031357	0.00002599	
0.01000000	0.37690273	0.00023766	0.00006450	0.00003369	0.00025939	0.00002466	
0.01000000	0.44889663	0.00021650	0.00005575	0.00002604	0.00031784	0.00001558	
0.01000000	0.37549815	0.00019113	0.00005147	0.00002350	0.00025975	0.00001386	
0.01000000	0.30704902	0.00019158	0.00004498	0.00001415	0.00023034	0.00001292	
0.01000000	0.29438305	0.00026436	0.00003933	0.00000782	0.00017935	0.00000641	
0.01000000	0.41154977	0.00020151	0.00004038	0.00002096	0.00035048	0.00000783	
0.01000000	0.27831408	0.00018361	0.00004013	0.00002804	0.00022738	0.00001058	
0.01000000	0.42780679	0.00036318	0.00005044	0.00003395	0.00039316	0.00001382	
0.01000000	0.88509686	0.00031669	0.00005158	0.00004186	0.00050696	0.00003923	
0.01000000	0.40477288	0.00022828	0.00004729	0.00002643	0.00026278	0.00001928	
0.01000000	0.32856202	0.00027528	0.00003800	0.00002562	0.00024760	0.00001233	
0.01000000	0.49591648	0.00018992	0.00004043	0.00000617	0.00037289	0.00000875	
0.01000000	0.26613181	0.00020358	0.00003418	0.00001516	0.00024809	0.00000791	
0.01000000	0.68349862	0.00025093	0.00010352	0.00004141	0.00043277	0.00007289	
0.01000000	0.52175188	0.00035990	0.00004696	0.00009323	0.00036269	0.00005697	
0.01000000	0.52716363	0.00024128	0.00004496	0.00002925	0.00033861	0.00004807	
0.01000000	0.43959916	0.00024503	0.00003543	0.00004575	0.00026531	0.00004446	
0.01000000	0.29098399	0.00020997	0.00003658	0.00002629	0.00026136	0.00002755	
0.01000000	0.34707156	0.00018438	0.00004018	0.00000857	0.00031768	0.00001700	
0.01000000	0.31081841	0.00029171	0.00003241	0.00002100	0.00028538	0.00001169	
0.01000000	0.96366277	0.00730427	0.00033795	0.00007596	0.00062159	0.00001212	
0.01000000	37.24054206	0.01469998	0.00688632	0.02143999	0.02238912	0.00733600	
0.01000000	42.32957404	0.01395138	0.00151448	0.05370617	0.03229668	0.00359177	
0.01000000	24.99633352	0.01004525	0.00225052	0.04554047	0.01743404	0.00175434	
0.01000000	22.41856666	0.00512868	0.00155949	0.01911675	0.01528730	0.00086437	
0.01000000	13.64252028	0.00786012	0.00184312	0.00611086	0.00841744	0.00088363	
0.01000000	10.96039783	0.00575968	0.00224573	0.00520497	0.00725737	0.00075100	
0.01000000	8.45304690	0.00740580	0.00250127	0.00239528	0.00543521	0.00059274	
0.01000000	10.94751177	0.00761768	0.00213011	0.00235680	0.00500869	0.00175676	
0.01000000	7.55077742	0.00514727	0.00178750	0.00086927	0.00405314	0.00067095	
0.01000000	6.68925143	0.00767166	0.00078370	0.00156408	0.00472136	0.00023565	
0.01000000	5.36148095	0.00392608	0.00103511	0.00119570	0.00319101	0.00017369	
0.01000000	4.51878386	0.00437252	0.00089722	0.00200368	0.00255664	0.00033852	
0.01000000	3.54983369	0.00187843	0.00076787	0.00130323	0.00210389	0.00025033	
0.01000000	3.31045593	0.00325471	0.00052604	0.00092826	0.00190885	0.00026843	
0.01000000	2.41915835	0.00292458	0.00069653	0.00089892	0.00130926	0.00020798	
0.01000000	3.28633235	0.00211997	0.00058865	0.00096577	0.00174125	0.00005768	
0.01000000	1.82558422	0.00265645	0.00055245	0.00101292	0.00104305	0.00005414	
0.01000000	1.67905999	0.00182530	0.00053583	0.00113858	0.00083635	0.00013735	
0.01000000	2.11096539	0.00131587	0.00034533	0.00103508	0.00126870	0.00011496	
0.01000000	1.69020477	0.00123276	0.00036330	0.00081393	0.00113654	0.00008293	
0.01000000	1.17043781	0.00106336	0.00031004	0.00050949	0.00074904	0.00006905	
0.01000000	1.06395298	0.00118742	0.00028301	0.00062530	0.00060757	0.00003882	
0.01000000	0.82012115	0.00078396	0.00025250	0.00059245	0.00048503	0.00002974	
0.01000000	0.99945979	0.00111332	0.00020697	0.00042680	0.00060949	0.00007212	
0.01000000	0.82979795	0.00075205	0.00025227	0.00045591	0.00043938	0.00007100	
0.01000000	1.13017642	0.00075313	0.00025556	0.00055222	0.00073317	0.00019988	
0.01000000	1.27687633	0.00093389	0.00020108	0.00034067	0.00063932	0.00022114	
0.01000000	0.97102792	0.00080229	0.00018269	0.00039586	0.00055140	0.00008726	
0.01000000	1.21747550	0.00139897	0.00032102	0.00029890	0.00076479	0.00023848	
0.01000000	1.64759431	0.00098460	0.00029837	0.00028332	0.00080727	0.00027470	
0.01000000	1.15793409	0.00142933	0.00024826	0.00053061	0.00070868	0.00008780	
0.01000000	1.11326612	0.00075183	0.00025314	0.00028261	0.00063752	0.00016266	
0.01000000	0.98344816	0.00062688	0.00022472	0.00026135	0.00049645	0.00008203	
0.01000000	0.84429709	0.00071188	0.00020549	0.00027090	0.00048381	0.00009074	
0.01000000	0.83217756	0.00078382	0.00016307	0.00041301	0.00049468	0.00008326	
0.01000000	0.89516458	0.00050494	0.00013291	0.00014893	0.00054237	0.00008949	
0.01000000	0.67051133	0.00052574	0.00011871	0.00014626	0.00041693	0.00005062	
0.01000000	1.38228196	0.00081158	0.00036931	0.00029857	0.00117515	0.00033752	
0.01000000	3.54359871	0.00097515	0.00051938	0.00038559	0.00203667	0.00055825	
0.01000000	3.05000104	0.00176636	0.00029313	0.00036779	0.00206755	0.00015072	
0.01000000	2.60958334	0.00225536	0.00033776	0.00032883	0.00142754	0.00036813	
0.01000000	1.88257878	0.00125691	0.00032017	0.00032293	0.00110685	0.00021035	
0.01000000	1.63854771	0.00079545	0.00021269	0.00065936	0.00097992	0.00017800	
0.01000000	1.07326542	0.00124375	0.00032078	0.00053939	0.00053400	0.00010078	
0.01000000	0.82236794	0.00091511	0.00023435	0.00050232	0.00047291	0.00005703	
0.01000000	0.72895374	0.00079027	0.00021181	0.00032602	0.00047160	0.00004844	
0.01000000	0.73019627	0.00069837	0.00018560	0.00029610	0.00044310	0.00002676	
0.01000000	0.71853401	0.00071659	0.00014535	0.00042262	0.00050462	0.00004023	
0.01000000	0.68174445	0.00058700	0.00013619	0.00019275	0.00041574	0.00003201	
0.01000000	0.55971146	0.00072840	0.00013509	0.00028106	0.00034522	0.00003388	
0.01000000	0.72822167	0.00069492	0.00021601	0.00014830	0.00040145	0.00009796	
0.01000000	0.85895460	0.00065981	0.00014165	0.00019758	0.00051300	0.00009287	
0.01000000	0.85153348	0.00061088	0.00013275	0.00022290	0.00049103	0.00003792	
0.01000000	0.55929347	0.00069437	0.00011586	0.00012092	0.00034118	0.00001868	
0.01000000	0.86718586	0.00156474	0.00021707	0.00018939	0.00062644	0.00004028	
0.01000000	1.42808288	0.00205911	0.00024014	0.00026316	0.00084587	0.00011414	
0.01000000	0.83603270	0.00097322	0.00019363	0.00010882	0.00046067	0.00008968	
0.01000000	0.75985974	0.00072763	0.00017294	0.00009797	0.00046645	0.00007924	
0.01000000	0.70860189	0.00152123	0.00015015	0.00017465	0.00042014	0.00004539	
0.01000000	1.17637093	0.00121132	0.00012992	0.00019178	0.00064487	0.00014235	
0.01000000	0.84675330	0.00042094	0.00013087	0.00025092	0.00045075	0.00012852	
0.01000000	0.67573929	0.00045506	0.00014167	0.00007547	0.00051535	0.00006350	
0.01000000	0.59101595	0.00039604	0.00009491	0.00004818	0.00048799	0.00004938	
0.01000000	0.71381526	0.00062360	0.00009320	0.00004186	0.00061662	0.00002888	
0.01000000	1.35999769	0.00277114	0.00033376	0.00026826	0.00089659	0.00005991	
0.01000000	1.59942538	0.00076146	0.00018471	0.00022464	0.00101620	0.00004304	
0.01000000	0.85894479	0.00136493	0.00022852	0.00014317	0.00050723	0.00006000	
0.01000000	0.92104198	0.00075858	0.00026398	0.00032924	0.00053769	0.00005797	
0.01000000	0.70128980	0.00035504	0.00011517	0.00030629	0.00044790	0.00001825	
0.01000000	0.62174207	0.00054395	0.00009486	0.00014867	0.00039124	0.00001544	
0.01000000	0.62919331	0.00058896	0.00014263	0.00007963	0.00035592	0.00001943	
0.01000000	0.57889914	0.00055523	0.00009858	0.00008132	0.00032617	0.00004222	
0.01000000	0.63568423	0.00041064	0.00009149	0.00006773	0.00040701	0.00004428	
0.01000000	0.54966053	0.00036893	0.00008396	0.00004638	0.00039998	0.00002922	
0.01000000	0.58068270	0.00030464	0.00009701	0.00019662	0.00042020	0.00002414	
0.01000000	0.58375235	0.00031456	0.00006829	0.00027618	0.00044603	0.00003002	
0.01000000	0.58613850	0.00036326	0.00007399	0.00010999	0.00040330	0.00002261	
0.01000000	0.57506191	0.00033146	0.00006932	0.00016545	0.00037874	0.00003993	
0.01000000	0.53533632	0.00045074	0.00009408	0.00011333	0.00033941	0.00002549	
0.01000000	0.49698091	0.00042247	0.00006740	0.00010975	0.00037877	0.00002453	
0.01000000	0.51858273	0.00037937	0.00006613	0.00004931	0.00033965	0.00001301	
0.01000000	0.46966385	0.00030956	0.00006280	0.00005225	0.00037130	0.00001796	
0.01000000	0.48300876	0.00038571	0.00010794	0.00004708	0.00040978	0.00002357	
0.01000000	1.06782780	0.00051886	0.00007040	0.00008126	0.00072406	0.00006859	
0.01000000	0.65280520	0.00041872	0.00007320	0.00003391	0.00044121	0.00003837	
0.01000000	0.64867918	0.00056275	0.00009467	0.00004943	0.00038837	0.00002972	
0.01000000	0.50499597	0.00063528	0.00010516	0.00003352	0.00034137	0.00000989	
0.01000000	0.53935544	0.00054256	0.00009905	0.00006586	0.00032527	0.00002756	
0.01000000	1.50686991	0.00400682	0.00040339	0.00020462	0.00120061	0.00009527	
0.01000000	2.87374032	0.00254226	0.00031236	0.00035548	0.00160647	0.00022423	
0.01000000	1.67680101	0.00123396	0.00054345	0.00022502	0.00083782	0.00017510	
0.01000000	1.68106830	0.00140371	0.00023990	0.00039473	0.00125465	0.00004618	
0.01000000	1.56403214	0.00093543	0.00018456	0.00017257	0.00095098	0.00009358	
0.01000000	1.02879541	0.00073959	0.00016933	0.00033087	0.00064515	0.00005629	
0.01000000	0.82178049	0.00059642	0.00023009	0.00016641	0.00045535	0.00005586	
0.01000000	1.08097503	0.00035152	0.00012806	0.00013197	0.00066533	0.00009550	
0.01000000	0.72676094	0.00044929	0.00011862	0.00005152	0.00045662	0.00005113	
0.01000000	0.86765786	0.00035287	0.00009696	0.00003461	0.00051349	0.00005421	
0.01000000	0.58692812	0.00027097	0.00008715	0.00008883	0.00041158	0.00003157	
0.01000000	0.42415289	0.00031736	0.00009814	0.00002642	0.00029991	0.00001492	
0.01000000	0.55168249	0.00025473	0.00014751	0.00002558	0.00033255	0.00005087	
0.01000000	0.53558330	0.00023512	0.00009096	0.00006802	0.00038088	0.00002577	
0.01000000	0.61900122	0.00021541	0.00006776	0.00001415	0.00043500	0.00001291	
0.01000000	0.58692408	0.00028577	0.00006064	0.00002945	0.00043750	0.00001581	
0.01000000	0.55638316	0.00025632	0.00006445	0.00005083	0.00036053	0.00001742	
0.01000000	0.46798437	0.00023523	0.00006707	0.00001919	0.00033985	0.00001463	
0.01000000	0.51868639	0.00021678	0.00004915	0.00002108	0.00036430	0.00001094	
0.01000000	0.45364600	0.00027688	0.00007219	0.00000561	0.00030270	0.00000901	
0.01000000	0.46599458	0.00027999	0.00006442	0.00001276	0.00030965	0.00001416	
0.01000000	0.46152005	0.00021645	0.00005161	0.00000313	0.00030947	0.00001441	
0.01000000	0.37823185	0.00023973	0.00005918	0.00000915	0.00024830	0.00002223	
0.01000000	0.67212419	0.00034054	0.00012050	0.00010697	0.00047141	0.00008051	
0.01000000	0.89809425	0.00028499	0.00008920	0.00006919	0.00060719	0.00009137	
0.01000000	0.87280167	0.00029875	0.00005362	0.00007904	0.00064981	0.00003172	
0.01000000	0.61630449	0.00045279	0.00008293	0.00005149	0.00037443	0.00002948	
0.01000000	0.45906122	0.00036547	0.00008109	0.00004430	0.00028895	0.00001576	
0.01000000	0.50063988	0.00027901	0.00007367	0.00003702	0.00040368	0.00004452	
0.01000000	3.67330580	0.00381767	0.00072452	0.00196849	0.00360856	0.00024081	
0.01000000	8.77430305	0.01016768	0.00085998	0.00382144	0.00592506	0.00056813	
0.01000000	6.77461659	0.00477404	0.00096608	0.00229798	0.00425800	0.00043295	
0.01000000	5.77412891	0.00334400	0.00061975	0.00201551	0.00369659	0.00035025	
0.01000000	3.87067682	0.00094049	0.00030735	0.00092981	0.00265937	0.00020701	
0.01000000	2.61223577	0.00162811	0.00021005	0.00040442	0.00180672	0.00011220	
0.01000000	2.15311210	0.00118146	0.00035960	0.00043968	0.00134834	0.00010676	
0.01000000	40.90228525	0.01114328	0.01256795	0.06223869	0.02972843	0.01750048	
0.01000000	32.37112683	0.00506207	0.00584469	0.03189362	0.01561327	0.00602943	
0.01000000	18.12172494	0.00424824	0.00115524	0.01407918	0.01012319	0.00264965	
0.01000000	10.93231329	0.00209406	0.00135971	0.00754533	0.00622344	0.00198233	
0.01000000	9.91134557	0.00097174	0.00058375	0.00656194	0.00670182	0.00137408	
0.01000000	8.89012037	0.00268517	0.00058307	0.00428286	0.00622186	0.00076312	
0.01000000	5.39505055	0.00113733	0.00035334	0.00295214	0.00312207	0.00055049	
0.01000000	3.24604243	0.00059421	0.00030465	0.00230423	0.00216625	0.00034885	
0.01000000	2.33785751	0.00111459	0.00031996	0.00106765	0.00136827	0.00015576	
0.01000000	6.73651423	0.00132975	0.00075192	0.00075004	0.00657669	0.00025872	
0.01000000	12.71520637	0.00830524	0.00058348	0.00225540	0.00929375	0.00024866	
0.01000000	8.97170417	0.00948483	0.00177922	0.00143755	0.00551021	0.00016954	
0.01000000	6.25307967	0.00409080	0.00135279	0.00072107	0.00390966	0.00010974	
0.01000000	5.31728808	0.00525021	0.00086651	0.00011454	0.00360923	0.00013201	
0.01000000	4.06398992	0.00302027	0.00100219	0.00017465	0.00238797	0.00006750	
0.01000000	3.08015233	0.00206351	0.00063931	0.00029852	0.00204164	0.00003887	
0.01000000	2.64480487	0.00191888	0.00046175	0.00035260	0.00169861	0.00004196	
0.01000000	1.98479615	0.00165227	0.00048821	0.00012909	0.00122245	0.00005324	
0.01000000	1.75896992	0.00132550	0.00034079	0.00007473	0.00112757	0.00003829	
0.01000000	1.24903197	0.00131050	0.00041192	0.00020014	0.00071774	0.00002368	
0.01000000	1.19720171	0.00128729	0.00029722	0.00008243	0.00076975	0.00002594	
0.01000000	1.02935412	0.00074055	0.00036472	0.00015815	0.00057957	0.00004648	
0.01000000	1.00438942	0.00099176	0.00022279	0.00003962	0.00061931	0.00003491	
0.01000000	1.15214595	0.00067226	0.00032079	0.00011092	0.00075979	0.00001961	
0.01000000	0.93986054	0.00118478	0.00023687	0.00004641	0.00060806	0.00002626	
0.01000000	1.02724441	0.00109071	0.00028287	0.00022710	0.00072077	0.00006128	
0.01000000	1.13718450	0.00094939	0.00022119	0.00010125	0.00067055	0.00008616	
0.01000000	0.97082324	0.00099805	0.00026337	0.00006246	0.00052518	0.00009926	
0.01000000	0.74806585	0.00047249	0.00022244	0.00002300	0.00042287	0.00005891	
0.01000000	0.71564549	0.00044063	0.00014406	0.00002653	0.00042137	0.00001360	
0.01000000	0.78438165	0.00043084	0.00028519	0.00006896	0.00034105	0.00001690	
0.01000000	0.47519600	0.00045705	0.00010957	0.00005048	0.00029463	0.00002086	
0.01000000	0.55438821	0.00039362	0.00011185	0.00003996	0.00033241	0.00001349	
0.01000000	0.44899979	0.00041777	0.00015507	0.00003348	0.00028371	0.00001059	
0.01000000	0.83371027	0.00042946	0.00010686	0.00007974	0.00054151	0.00002193	
0.01000000	0.55772876	0.00030620	0.00010477	0.00004797	0.00042145	0.00003669	
0.01000000	0.73188515	0.00041008	0.00008731	0.00014354	0.00045620	0.00003723	
0.01000000	0.58160886	0.00046331	0.00012066	0.00007917	0.00044877	0.00002033	
0.01000000	0.70450421	0.00047865	0.00008320	0.00011007	0.00044237	0.00002191	
0.01000000	0.52334740	0.00082537	0.00010807	0.00003384	0.00036091	0.00002886	
0.01000000	0.71561351	0.00065824	0.00011235	0.00004168	0.00037945	0.00003238	
0.01000000	0.56553012	0.00028467	0.00016093	0.00002904	0.00032966	0.00002688	
0.01000000	0.42121515	0.00026570	0.00005514	0.00002152	0.00026711	0.00002415	
0.01000000	0.45460632	0.00022871	0.00007636	0.00001672	0.00032798	0.00001738	
0.01000000	0.51675827	0.00023500	0.00004894	0.00001850	0.00035951	0.00001216	
0.01000000	0.41981596	0.00019594	0.00007723	0.00000857	0.00027329	0.00001342	
0.01000000	0.40381860	0.00016871	0.00004501	0.00002306	0.00029318	0.00001161	
0.01000000	0.38007871	0.00017939	0.00006402	0.00001645	0.00024673	0.00000959	
0.01000000	0.36763716	0.00016488	0.00004827	0.00001804	0.00024650	0.00000851	
0.01000000	0.24441832	0.00016164	0.00004221	0.00000904	0.00017074	0.00000872	
0.01000000	0.95938463	0.00204080	0.00034330	0.00002953	0.00089241	0.00000805	
0.01000000	4.02118705	0.00413146	0.00052308	0.00009856	0.00271880	0.00011065	
0.01000000	3.09795406	0.00246717	0.00054980	0.00020512	0.00190105	0.00015706	
0.01000000	2.17312143	0.00171574	0.00037411	0.00061318	0.00142254	0.00004242	
0.01000000	1.50741205	0.00223889	0.00041444	0.00023863	0.00082657	0.00004376	
0.01000000	1.06278486	0.00118692	0.00038966	0.00013709	0.00054864	0.00002756	
0.01000000	0.93249236	0.00126225	0.00021329	0.00011793	0.00057830	0.00006006	
0.01000000	0.93212129	0.00082070	0.00017013	0.00009350	0.00061758	0.00004962	
0.01000000	0.82213504	0.00075280	0.00018385	0.00017552	0.00049827	0.00003541	
0.01000000	0.72184526	0.00060967	0.00018955	0.00012231	0.00045411	0.00004028	
0.01000000	0.79810485	0.00054919	0.00024565	0.00011216	0.00051639	0.00003304	
0.01000000	0.82208758	0.00067538	0.00020330	0.00010114	0.00041305	0.00009002	
0.01000000	0.72687777	0.00034945	0.00013152	0.00015034	0.00040121	0.00008856	
0.01000000	0.62901450	0.00036218	0.00009639	0.00008737	0.00037228	0.00003315	
0.01000000	0.56603588	0.00026390	0.00016296	0.00007225	0.00032488	0.00002001	
0.01000000	0.54700638	0.00031529	0.00009634	0.00009913	0.00039457	0.00003288	
0.01000000	0.52947120	0.00038370	0.00009081	0.00008169	0.00030974	0.00004675	
0.01000000	0.54665726	0.00030377	0.00007926	0.00006242	0.00034029	0.00001656	
0.01000000	0.52677451	0.00040309	0.00008885	0.00006896	0.00031613	0.00001844	
0.01000000	0.52996792	0.00019835	0.00009435	0.00011187	0.00033311	0.00000991	
0.01000000	0.49747267	0.00022779	0.00006700	0.00013222	0.00034917	0.00001857	
0.01000000	0.40872002	0.00020154	0.00006871	0.00017615	0.00033011	0.00001929	
0.01000000	0.50395577	0.00015059	0.00006577	0.00008057	0.00031537	0.00001431	
0.01000000	0.38367136	0.00026385	0.00005799	0.00003853	0.00024106	0.00001191	
0.01000000	0.39790456	0.00017440	0.00005353	0.00004259	0.00027859	0.00000910	
0.01000000	0.43823031	0.00028178	0.00009393	0.00004711	0.00028053	0.00000791	
0.01000000	0.37928423	0.00061914	0.00007043	0.00011060	0.00025690	0.00001526	
0.01000000	0.42648188	0.00040950	0.00005996	0.00008845	0.00029476	0.00001135	
0.01000000	0.36666376	0.00018561	0.00008502	0.00006835	0.00025413	0.00001013	
0.01000000	0.29669585	0.00035715	0.00006065	0.00002839	0.00027482	0.00001113	
0.01000000	0.45838345	0.00015757	0.00006872	0.00003752	0.00032258	0.00000957	
0.01000000	0.35467351	0.00016841	0.00007433	0.00006604	0.00029871	0.00002224	
0.01000000	0.41436641	0.00021842	0.00006221	0.00009883	0.00031835	0.00002829	
0.01000000	0.60842602	0.00039748	0.00006205	0.00008319	0.00035937	0.00005200	
0.01000000	0.42961474	0.00021658	0.00006890	0.00008556	0.00026142	0.00003169	
0.01000000	0.29625808	0.00016230	0.00004887	0.00007930	0.00023991	0.00001548	
0.01000000	0.39382338	0.00029869	0.00004278	0.00004036	0.00027324	0.00000628	
0.01000000	0.37515176	0.00032057	0.00005876	0.00005143	0.00028243	0.00000804	
0.01000000	0.49545705	0.00036308	0.00005943	0.00007765	0.00033797	0.00001960	
0.01000000	0.38488242	0.00019641	0.00005642	0.00010892	0.00027265	0.00004208	
0.01000000	0.41386605	0.00012471	0.00004374	0.00008323	0.00028127	0.00003200	
0.01000000	0.43383475	0.00027111	0.00007326	0.00009456	0.00029096	0.00000919	
0.01000000	0.56254260	0.00055765	0.00006529	0.00006005	0.00041613	0.00002208	
0.01000000	0.47130844	0.00022556	0.00005832	0.00011114	0.00029523	0.00001325	
0.01000000	0.43303421	0.00025534	0.00005387	0.00010201	0.00032773	0.00001855	
